 ,id,team,inven_sortingindex,name,level,sortorder,"ad type
1=new
2=hot
3=new+hot
4=event
5=event+new
6=event+hot
7=event+hot+new",ImageName,"main product
0=첫번째
1
2
3","BuyerType
0=개인
1=클랜
공백=값을 사용 안함 (값이 있을경우 최우선적용,item.csv에 없는 아이템일경우  값기입필수)",사용,FabExtraItemID(제조비법있는 상품일경우),shop type
351,351,,,,,,,,,,,,
350,350,,,,,,,,,,,,
349,349,,,,,,,,,,,,
348,348,,,,,258,,,,,,,
347,347,,,,,,,,,,,,
346,346,,,,,,,,,,,,
345,345,,,,,,,,,,,,
344,344,,,,,,,,,,,,
343,343,,,,,,,,,,,,
342,342,,,,,,,,,,,,
341,341,,,,,,,,,,,,
340,340,,,,,,,,,,,,
339,339,0,,,,,,,,,,,
338,338,,,,,,,,,,,,
337,337,,,,,,,,,,,,
336,336,,,,,,,,,,,,
335,335,,,,,,,,,,,,
334,334,,,,,178,,,,,,,
333,333,,,,,,,,,,,,
332,332,,,,,,,,,,,,
331,331,,,,,,,,,,,,
330,330,,,,,,,,,,,,
329,329,,,,,,,,,,,,
328,328,,,,,,,,,,,,
327,327,,,,,,,,,,,,
326,326,,,,,,,,,,,,
325,325,,,,,,,,,,,,
324,324,,,,,,,,,,,,
323,323,,,,,,,,,,,,
322,322,,,,,,,,,,,,
321,321,,,,,,,,,,,,
320,320,,,,,,,,,,,,
319,319,,,,,,,,,,,,
318,318,,,,,,,,,,,,
317,317,,,,,,,,,,,,
316,316,,,,,,,,,,,,
315,315,,,,,182,,,,,,,
314,314,,,,,181,,,,,,,
313,313,,,,,,,,,,,,
312,312,,,,,,,,,,,,
311,311,,,,,,,,,,,,
310,310,,,,,,,,,,,,
309,309,,,,,,,,,,,,
308,308,,,,,,,,,,,,
307,307,,,,,,,,,,,,
306,306,,,,,,,,,,,,
305,305,,,,,,,,,,,,
304,304,,,,,,,,,,,,
303,303,,,,,,,,,,,,
302,302,,,,,,,,,,,,
301,301,,,,,,,,,,,,
300,300,,,,,186,2,,,,,,
299,299,,,,,,,,,,,,
298,298,,,,,,,,,,,,
297,297,,,HeartSpray01Shop,,,,HeartSpray01,,,,,
296,296,,,,,,,,,,,,
295,295,,,,,,,,,,,,
294,294,,,,,,,,,,,,
293,293,,,,,,,,,,,,
292,292,,,,,,,,,,,,
291,291,,,,,,,,,,,,
290,290,,,,,,,,,,,,
289,289,,,,,,,,,,,,
288,288,,,,,,,,,,,,
287,287,,,,,,,,,,,,
286,286,,,,,,,,,,,,
285,285,,,,,,,,,,,,
284,284,,,,,,,,,,,,
283,283,,,,,,,,,,,,
282,282,,,,,,,,,,,,
281,281,,,,,,,,,,,,
280,280,,,,,,,,,,,,
279,279,,,,,,,,,,,,
278,278,,,,,,,,,,,,
277,277,,,,,,,,,,,,
276,276,,,,,,,,,,,,
275,275,,,,,,,,,,,,
274,274,,,,,,,,,,,,
273,273,,,,,,,,,,,,
272,272,,,,,,,,,,,,
271,271,,,,,,,,,,,,
270,270,,,,,,,,,,,,
269,269,,,,,,,,,,,,
268,268,,,,,,,,,,,,
267,267,,,,,,,,,,,,
266,266,,,,,,,,,,,,
265,265,,,,,,,,,,,,
264,264,,,,,,,,,,,,
263,263,,,,,,,,,,,,
262,262,,,,,,,,,,,,
261,261,,,,,,,,,,,,
260,260,,,,,185,2,,,,,,
259,259,,,,,184,2,,,,,,
258,258,,,,,183,2,,,,,,
257,257,,,,,,,,,,,,
256,256,,,,,,,,,,,,
255,255,,,,,,,,,,,,
254,254,,,,,,,,,,,,
253,253,,,,,,,,,,,,
252,252,,,,,,,,,,,,
251,251,,,,,,,,,,,,
250,250,,,,,,,,,,,,
249,249,,,,,,,,,,,,
248,248,,,,,,,,,,,,
247,247,,,,,,,,,,,,
246,246,,,,,,,,,,,,
245,245,,,,,,,,,,,,
244,244,,,,,,,,,,,,
243,243,,,,,,,,,,,,
242,242,,,,,,,,,,,,
241,241,,,,,,,,,,,,
240,240,,,,,,,,,,,,
239,239,,,,,,,,,,,,
238,238,,,,,,,,,,,,
236,236,,,,,,,,,,,,
235,235,,,,,,,,,,,,
234,234,,,,,179,,,,,,,
233,233,,,,,,,,,,,,
232,232,,,,,,,,,,,,
231,231,,,,,,,,,,,,
230,230,,,,,,,,,,,,
229,229,,,,,,,,,,,,
228,228,,,,,,,,,,,,
227,227,,,,,,,,,,,,
226,226,,,,,,,,,,,,
225,225,,,,,,,,,,,,
224,224,,,,,,,,,,,,
223,223,,,,,,,,,,,,
222,222,,,,,,,,,,,,
221,221,,,,,,,,,,,,
220,220,,,,,,,,,,,,
219,219,,,,,,,,,,,,
218,218,,,,,,,,,,,,
217,217,,,,,,,,,,,,
216,216,,,,,,,,,,,,
215,215,,,,,,,,,,,,
214,214,,,,,,,,,,,,
213,213,,,,,,,,,,,,
212,212,,,,,,,,,,,,
211,211,,,,,,,,,,,,
210,210,,,,,,,,,,,,
209,209,,,,,,,,,,,,
208,208,,,,,,,,,,,,
207,207,,,,,,,,,,,,
206,206,,,,,,,,,,,,
205,205,,,,,,,,,,,,
204,204,,,,,,,,,,,,
203,203,,,,,,,,,,,,
202,202,,,,,,,,,,,,
201,201,,,,,,,,,,,,
200,200,,,,,,,,,,,,
199,199,,,,,,,,,,,,
198,198,,,,,,,,,,,,
197,197,,,,,,,,,,,,
196,196,,,,,,,,,,,,
195,195,,,,,,,,,,,,
194,194,,,,,,,,,,,,
193,193,,,,,,,,,,,,
192,192,,,,,,,,,,,,
191,191,,,,,,,,,,,,
190,190,,,,,,,,,,,,
189,189,,,,,,,,,,,,
188,188,,,,,,,,,,,,
187,187,,,,,,,,,,,,
186,186,,,,,,,,,,,,
185,185,,,,,,,,,,,,
184,184,,,,,,,,,,,,
183,183,,,,,,,,,,,,
182,182,,,,,261,,,,,,,
181,181,,,,,260,,,,,,,
180,180,,,,,259,,,,,,,
179,179,,,,,,,,,,,,
178,178,,,,,,,,,,,,
177,177,,,,,,,,,,,,
176,176,,,,,,,,,,,,
175,175,,,,,,,,,,,,
174,174,,,,,,,,,,,,
173,173,,,,,,3,,,,,,
172,172,,,,,,,,,,,,
171,171,,,,,,,,,,,,
170,170,,,,,,,,,,,,
169,169,,,,,,,,,,,,
168,168,,,,,,,,,,,,
167,167,,,,,,,,,,,,
166,166,,,,,,,,,,,,
165,165,,,,,,,,,,,,
164,164,,,,,,,,,,,,
163,163,,,,,,,,,,,,
162,162,,,,,,,,,,,,
160,160,,,,,,,,,,,,
159,159,,,,,,,,,,,,
158,158,,,,,,,,,,,,
157,157,,,,,,,,,,,,
156,156,,,,,,,,,,,,
155,155,,,YuriShop,,,,Yuri,,,,,
154,154,,,RitsukaShop,,,,Ritsuka,,,,,
153,153,,,JenniferShop,,,,Jennifer,,,,,
152,152,,,ChoiJiYoonShop,,,,ChoiJiYoon,,,,,
151,151,,,NatashaShop,,,,Natasha,,,,,
150,150,,,CrissShop,,,,Criss,,,,,
149,149,,,,,,,,,,,,
148,148,0,,,,,,,,,,,
147,147,,,,,,,,,,,,
146,146,,,,,,,,,,,,
145,145,,,,,,,,,,,,
144,144,,,,,,,,,,,,
143,143,,,,,,,,,,,,
142,142,,,,,,,,,,,,
141,141,,,,,,,,,,,,
140,140,,,,,,,,,,,,
139,139,,,,,,,,,,,,
138,138,,,,,,,,,,,,
137,137,,,,,,,,,,,,
136,136,,,,,,,,,,,,
135,135,,,,,,,,,,,,
134,134,,,,,,,,,,,,
133,133,,,,,,,,,,,,
132,132,,,,,,,,,,,,
131,131,,,,,,,,,,,,
130,130,,,,,,,,,,,,
129,129,,,,,,,,,,,,
128,128,,,,,,,,,,,,
127,127,,,,,,,,,,,,
126,126,,,,,,,,,,,,
125,125,,,,,,,,,,,,
124,124,,,,,,,,,,,,
123,123,,,,,,,,,,,,
122,122,,,,,,,,,,,,
121,121,,,,,,,,,,,,
120,120,,,,,,,,,,,,
119,119,,,,,,,,,,,,
118,118,,,,,,,,,,,,
117,117,,,,,,,,,,,,
116,116,,,,,,,,,,,,
114,114,,,,,,,,,,,,
113,113,,,,,,,,,,,,
112,112,,,,,371,,,,,,,
111,111,,,,,372,,,,,,,
109,109,,,,,,,,,,,,
108,108,,,,,263,,,,,,,
107,107,,,,,367,,,,,,,
106,106,,,,,368,,,,,,,
105,105,,,,,369,,,,,,,
104,104,,,,,,,,,,,,
103,103,,,,,365,,,,,,,
102,102,,,,,,,ClanResetLocalInfo,,,,,
101,101,,,,,,,,,,,,
100,100,,,,,,,,,,,,
99,99,,,,,,,,,,,,
98,98,,,,,,,,,,,,
97,97,,,,,,,,,,,,
96,96,,,,,,,,,,,,
95,95,,,,,,,,,,,,
94,94,,,,,,,,,,,,
93,93,,,,,,,,,,,,
92,92,,,,,,,,,,,,
91,91,,,,,,,,,,,,
90,90,,,,,,,,,,,,
89,89,,,,,,,,,,,,
88,88,,,,,,,,,,,,
87,87,,,,,,,,,,,,
86,86,,,,,,,,,,,,
85,85,,,,,,,,,,,,
84,84,,,,,370,,,,,,,
83,83,,,,,,,,,,,,
82,82,,,,,366,,,,,,,
81,81,,,,,,,,,,,,
80,80,,,,,364,,ResetLocalInfo,,,,,
79,79,,,,,,,,,,,,
78,78,,,,,,,,,,,,
76,76,,,,,194,,,,,,,
75,75,,,,,,,,,,,,
74,74,,,,,,,,,,,,
73,73,,,,,262,,,,,,,
72,72,,,,,,,,,,,,
71,71,,,,,195,,,,,,,
70,70,,,,,,,,,,,,
69,69,,,,,,,,,,,,
68,68,,,,,,2,,,,,,
67,67,,,,,,,,,,,,
66,66,,,,,,,,,,,,
65,65,,,,,373,2,,,,,,
64,64,,,,,,,,,,,,
63,63,,,,,,,,,,,,
62,62,,,,,,,,,,,,
61,61,,,,,,,,,,,,
59,59,,,,,264,,,,,,,
58,58,,,,,,,,,,,,
57,57,2,,sdefence,0,320,,sdefence,,,,,
56,56,2,,magui,0,322,,magui,,,,,
55,55,2,,sozo,0,325,,sozo,,,,,
54,54,,,,,,,,,,,,
48,48,1,,JRA,0,321,,JRA,,,,,
47,47,1,,ETA,0,324,,ETA,,,,,
46,46,1,,IRA,0,323,,IRA,,,,,
45,45,,,,,,,,,,,,
39,39,,,,,,,,,,,,
38,38,,,,,,,,,,,,
37,37,,,,,,,,,,,,
36,36,,,,,,,,,,,,
35,35,,,,,,,,,,,,
34,34,,,,,,,,,,,,
33,33,,,,,,,,,,,,
32,32,,,,,,,,,,,,
30,30,,,,,,,,,,,,
26,26,,,,,,,,,,,,
24,24,,,,,,,,,,,,
23,23,,,,,,,,,,,,
22,22,,,,,,,,,,,,
21,21,,,,,,,,,,,,
20,20,,,,,,,,,,,,
19,19,,,,,,,,,,,,
18,18,,,,,,,,,,,,
16,16,,,,,,,,,,,,
15,15,,,,,,,,,,,,
14,14,,,,,,,,,,,,
13,13,,,,,,,,,,,,
12,12,,,,,,,,,,,,
11,11,,,,,,,,,,,,
10,10,,,,,,,,,,,,
9,9,,,,,,,,,,,,
8,8,,,,,,,,,,,,
7,7,,,,,,,,,,,,
5,5,,,,,,,,,,,,
4,4,,,,,,,,,,,,
2,2,,,,,,,,,,,,
1,1,,,,,,,,,,,,
